internal_id	source_key	lexeme_ids	entity_sha256	lemma_json	stratum	sample_score_sha256	pinned	genders	gender_claims_json	number_restriction	restriction_claims_json	paradigm_claims_json	source_completeness	slot_values_json	slot_form_ids_json	combining_forms_json	object_form_evidence_json	compound_statement_ids_json	sense_statement_ids_json	structural_evidence	orthography	diagnostics_json	review_status
wdn_000083_N	L768509	["L768509"]	["0878f351fa09f997995424719243b23c701ba3a4032eb5b5bddb9f599a1d90db"]	"Osternacht"	regular_feminine	00b12bddb894015e760cceb8c299febf04208628c7797f2b93a1dfeab0cc8367	no	["feminine"]	[{"rank":"normal","statement":"L768509$3CE7FB9F-A739-440C-84D9-8F6F45EC1286","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Osternächte"],"s_pl_dat":["Osternächten"],"s_pl_gen":["Osternächte"],"s_pl_nom":["Osternächte"],"s_sg_acc":["Osternacht"],"s_sg_dat":["Osternacht"],"s_sg_gen":["Osternacht"],"s_sg_nom":["Osternacht"]}	{"s_pl_acc":["L768509-F8"],"s_pl_dat":["L768509-F6"],"s_pl_gen":["L768509-F4"],"s_pl_nom":["L768509-F2"],"s_sg_acc":["L768509-F7"],"s_sg_dat":["L768509-F5"],"s_sg_gen":["L768509-F3"],"s_sg_nom":["L768509-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000084_N	L768579	["L768579"]	["b0c0837d76f7f2201f4917b5136dc534aa0d8e2a66a3c28a43838dd76baae961"]	"Mixed Pickles"	multiword	016f15a87fa4267a6d6d6f11832f79e6f4dc99126d44b3f709d89311fb91aa02	no	[]	[]	plural_only	[{"rank":"normal","statement":"L768579$611F88BD-A7F7-4D13-988A-061A263DCE14","value":"Q138246"}]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	["whitespace"]	["missing_gender"]	automatic
wdn_000085_N	L768624	["L768624"]	["fe652f5c6b5d9752184d25c7bba6cd8370b46b606caef297d9b757ffa89dd28d"]	"Miles gloriosus"	multiword	0631f77b3c3d42f44178cdc2ad2704cc2e9ae32a5976a9bcf3ccfbe15895d503	no	["masculine"]	[{"rank":"normal","statement":"L768624$E11CD5B3-A289-4E3C-8867-44C2D2F51932","value":"Q499327"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	["whitespace"]	[]	automatic
wdn_000086_N	L769465	["L769465"]	["8aa6a124bbbb886ed8b5ff4f15e216b6c886d5d816f2a3680d2a6d7aa930338c"]	"Nachdruckerlaubnis"	regular_feminine	0370d98316c2fc4ece9a1beb480b5634102897f3dbcfcd77104556c6da5ea1b8	no	["feminine"]	[{"rank":"normal","statement":"L769465$AE005C6A-7426-416C-80B7-C91DD1C0440C","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Nachdruckerlaubnisse"],"s_pl_dat":["Nachdruckerlaubnissen"],"s_pl_gen":["Nachdruckerlaubnisse"],"s_pl_nom":["Nachdruckerlaubnisse"],"s_sg_acc":["Nachdruckerlaubnis"],"s_sg_dat":["Nachdruckerlaubnis"],"s_sg_gen":["Nachdruckerlaubnis"],"s_sg_nom":["Nachdruckerlaubnis"]}	{"s_pl_acc":["L769465-F8"],"s_pl_dat":["L769465-F7"],"s_pl_gen":["L769465-F6"],"s_pl_nom":["L769465-F5"],"s_sg_acc":["L769465-F4"],"s_sg_dat":["L769465-F3"],"s_sg_gen":["L769465-F2"],"s_sg_nom":["L769465-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000087_N	L773081	["L773081"]	["6cdfe97d25cec4819b87c747edc854774a9d2a087ad79f97bb57854d539e039b"]	"Eiswand"	regular_feminine	013a6c859bbd2cd24f1e2d14cb0e19945af3b2138ca0d799d2b92865a4d6c2a8	no	["feminine"]	[{"rank":"normal","statement":"L773081$56317221-FBEC-40B0-8D6C-419D61482B55","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Eiswände"],"s_pl_dat":["Eiswänden"],"s_pl_gen":["Eiswände"],"s_pl_nom":["Eiswände"],"s_sg_acc":["Eiswand"],"s_sg_dat":["Eiswand"],"s_sg_gen":["Eiswand"],"s_sg_nom":["Eiswand"]}	{"s_pl_acc":["L773081-F8"],"s_pl_dat":["L773081-F7"],"s_pl_gen":["L773081-F6"],"s_pl_nom":["L773081-F5"],"s_sg_acc":["L773081-F4"],"s_sg_dat":["L773081-F3"],"s_sg_gen":["L773081-F2"],"s_sg_nom":["L773081-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000088_N	L773173	["L773173"]	["1744aa18d8bb07f238e8d171feb91e914c20305694593f8c2d441aa430477157"]	"Jägerschnitzel"	regular_neuter	003a01ad771552609d0988d423158d1395e0fb384135f6c9d65abce660e65e9c	no	["neuter"]	[{"rank":"normal","statement":"L773173$D9443DD5-9F71-41DD-ABC8-58E3CF55B41C","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Jägerschnitzel"],"s_pl_dat":["Jägerschnitzeln"],"s_pl_gen":["Jägerschnitzel"],"s_pl_nom":["Jägerschnitzel"],"s_sg_acc":["Jägerschnitzel"],"s_sg_dat":["Jägerschnitzel"],"s_sg_gen":["Jägerschnitzels"],"s_sg_nom":["Jägerschnitzel"]}	{"s_pl_acc":["L773173-F8"],"s_pl_dat":["L773173-F6"],"s_pl_gen":["L773173-F4"],"s_pl_nom":["L773173-F2"],"s_sg_acc":["L773173-F7"],"s_sg_dat":["L773173-F5"],"s_sg_gen":["L773173-F3"],"s_sg_nom":["L773173-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000089_N	L773673	["L773673"]	["c71be69b58ff280101430c0c08f2bf7385b3b58cddb83707bb531fa72e14e65e"]	"Milliliter"	multiple_gender	01064903498a66a8ad94608d77977706c423a56a774679bbb0555a4f88d62832	no	["masculine","neuter"]	[{"rank":"normal","statement":"L773673$826CD76D-DF54-4234-92A1-CA20FC8F3B62","value":"Q499327"},{"rank":"normal","statement":"L773673$B9DF05FC-0E96-4762-9484-CFE9B40E847C","value":"Q1775461"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000090_N	L773727	["L773727"]	["17f03504a79c6701f7a099a0708f69faf092f15d50d84df7647c7f0e5d87c664"]	"Finanzjahr"	regular_neuter	00484f3c15f810172dd34e045a9ed406cc595d739e209cd017d7732781b8135b	no	["neuter"]	[{"rank":"normal","statement":"L773727$FFA95220-CE37-4E0D-9545-CA1395F109F2","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Finanzjahre"],"s_pl_dat":["Finanzjahren"],"s_pl_gen":["Finanzjahre"],"s_pl_nom":["Finanzjahre"],"s_sg_acc":["Finanzjahr"],"s_sg_dat":["Finanzjahr"],"s_sg_gen":["Finanzjahres"],"s_sg_nom":["Finanzjahr"]}	{"s_pl_acc":["L773727-F8"],"s_pl_dat":["L773727-F6"],"s_pl_gen":["L773727-F4"],"s_pl_nom":["L773727-F2"],"s_sg_acc":["L773727-F7"],"s_sg_dat":["L773727-F5"],"s_sg_gen":["L773727-F3"],"s_sg_nom":["L773727-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000091_N	L774626	["L774626"]	["2b0cca4073828317dbaaf426cb2fe8b95414cc44383eea0d19f4881113ed903e"]	"Geografielehrer"	rejected_feature	68e0e56558f0931c7f833e2733b9c7d53f09641c2e0af37011e0e3fed26f34e9	no	["masculine"]	[{"rank":"normal","statement":"L774626$B0AAB417-C0D2-4ABF-BAA2-5428CCDB252A","value":"Q499327"}]	ordinary	[]	[]	conflicting	{"s_pl_acc":["Geografielehrer","Geographielehrer"],"s_pl_dat":["Geografielehrern","Geographielehrern"],"s_pl_gen":["Geografielehrer","Geographielehrer"],"s_pl_nom":["Geografielehrer","Geographielehrer"],"s_sg_acc":["Geografielehrer","Geographielehrer"],"s_sg_dat":["Geografielehrer","Geographielehrer"],"s_sg_gen":["Geografielehrers","Geographielehrers"],"s_sg_nom":["Geografielehrer","Geographielehrer"]}	{"s_pl_acc":["L774626-F16","L774626-F8"],"s_pl_dat":["L774626-F15","L774626-F7"],"s_pl_gen":["L774626-F14","L774626-F6"],"s_pl_nom":["L774626-F13","L774626-F5"],"s_sg_acc":["L774626-F12","L774626-F4"],"s_sg_dat":["L774626-F11","L774626-F3"],"s_sg_gen":["L774626-F10","L774626-F2"],"s_sg_nom":["L774626-F1","L774626-F9"]}	[]	[]	["L774626$B7F0AB8A-810A-4EE5-A7FA-3ED548231791","L774626$535818C3-4D1A-4DCD-AD6D-584FECB3AF63"]	[]	explicit_compound_analysis	[]	["conflicting_slots","rejected_noun_form_feature"]	automatic
wdn_000092_N	L774638	["L774638"]	["a24893759895a286ff04388efccbfe09b4d5d568a003c44cb4e19455fa6ab56e"]	"Immobilientochter"	regular_feminine	037a5f03e98f4bbc93a21aab43472f36e4ef78110f119824b5d0b166080447f9	no	["feminine"]	[{"rank":"normal","statement":"L774638$6DBB78FF-B8B1-4298-AE68-C1A8CCD5EB9D","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Immobilientöchter"],"s_pl_dat":["Immobilientöchtern"],"s_pl_gen":["Immobilientöchter"],"s_pl_nom":["Immobilientöchter"],"s_sg_acc":["Immobilientochter"],"s_sg_dat":["Immobilientochter"],"s_sg_gen":["Immobilientochter"],"s_sg_nom":["Immobilientochter"]}	{"s_pl_acc":["L774638-F8"],"s_pl_dat":["L774638-F7"],"s_pl_gen":["L774638-F6"],"s_pl_nom":["L774638-F5"],"s_sg_acc":["L774638-F4"],"s_sg_dat":["L774638-F3"],"s_sg_gen":["L774638-F2"],"s_sg_nom":["L774638-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000093_N	L774998	["L774998"]	["7b51c53df696de3ec50ac644d31cdb7cac17a7f940cc64a60f9d899a444f240d"]	"Wirtschaftskreislauf"	conflicting_slots	0013d6725e00cb0c843b19288c214be80d0b85244c5c82be52a044d7cac571ea	no	["masculine"]	[{"rank":"normal","statement":"L774998$16E880A9-84D8-4029-A15B-DE3815695A47","value":"Q499327"}]	ordinary	[]	[]	conflicting	{"s_pl_acc":["Wirtschaftskreisläufe"],"s_pl_dat":["Wirtschaftskreisläufen"],"s_pl_gen":["Wirtschaftskreisläufe"],"s_pl_nom":["Wirtschaftskreisläufe"],"s_sg_acc":["Wirtschaftskreislauf"],"s_sg_dat":["Wirtschaftskreislauf"],"s_sg_gen":["Wirtschaftskreislaufes","Wirtschaftskreislaufs"],"s_sg_nom":["Wirtschaftskreislauf"]}	{"s_pl_acc":["L774998-F9"],"s_pl_dat":["L774998-F8"],"s_pl_gen":["L774998-F7"],"s_pl_nom":["L774998-F6"],"s_sg_acc":["L774998-F5"],"s_sg_dat":["L774998-F4"],"s_sg_gen":["L774998-F2","L774998-F3"],"s_sg_nom":["L774998-F1"]}	[]	[]	[]	[]	none_recorded	[]	["conflicting_slots"]	automatic
wdn_000094_N	L775130	["L775130"]	["a8169ec94dcf4bcd61df3f646f313db4e6321b7d10e29d2ffdc5fd25f7e1ca77"]	"Torschützenkönig"	regular_masculine	004ff1c07efa99310dda0069ffd3df9d364584bf14268827bc18255cce0bc8ab	no	["masculine"]	[{"rank":"normal","statement":"L775130$ED4C4EC4-6E21-496D-A159-8B4111BF8718","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Torschützenkönige"],"s_pl_dat":["Torschützenkönigen"],"s_pl_gen":["Torschützenkönige"],"s_pl_nom":["Torschützenkönige"],"s_sg_acc":["Torschützenkönig"],"s_sg_dat":["Torschützenkönig"],"s_sg_gen":["Torschützenkönigs"],"s_sg_nom":["Torschützenkönig"]}	{"s_pl_acc":["L775130-F8"],"s_pl_dat":["L775130-F6"],"s_pl_gen":["L775130-F4"],"s_pl_nom":["L775130-F2"],"s_sg_acc":["L775130-F7"],"s_sg_dat":["L775130-F5"],"s_sg_gen":["L775130-F3"],"s_sg_nom":["L775130-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000095_N	L775202	["L775202"]	["4d020d35a823ef0a3383c3edfb9a9cd203e342869e7e9295d022f85230997e48"]	"Wiederholungszwang"	conflicting_slots	000b196be5d5e257e2b93ace19cb5229c1e4a91d080c7f5f35589ba88b7106e3	no	["masculine"]	[{"rank":"normal","statement":"L775202$C8751D77-F373-48F2-B31D-EC44FD0DCD3D","value":"Q499327"}]	ordinary	[]	[]	conflicting	{"s_pl_acc":["Wiederholungszwänge"],"s_pl_dat":["Wiederholungszwängen"],"s_pl_gen":["Wiederholungszwänge"],"s_pl_nom":["Wiederholungszwänge"],"s_sg_acc":["Wiederholungszwang"],"s_sg_dat":["Wiederholungszwang"],"s_sg_gen":["Wiederholungszwanges","Wiederholungszwangs"],"s_sg_nom":["Wiederholungszwang"]}	{"s_pl_acc":["L775202-F9"],"s_pl_dat":["L775202-F8"],"s_pl_gen":["L775202-F7"],"s_pl_nom":["L775202-F6"],"s_sg_acc":["L775202-F5"],"s_sg_dat":["L775202-F4"],"s_sg_gen":["L775202-F2","L775202-F3"],"s_sg_nom":["L775202-F1"]}	[]	[]	[]	[]	none_recorded	[]	["conflicting_slots"]	automatic
wdn_000096_N	L775568	["L775568"]	["ebfb5446330d55311f4302b3485c85d990cca5dc4ef8d5ce93d49d1343f4e359"]	"Vernichtungskrieg"	regular_masculine	0008e14d1fd3c7b94b0bccadf3e884f174dbcd2a0be89f50a52c13569d65e8cb	no	["masculine"]	[{"rank":"normal","statement":"L775568$586DF8D9-4CD2-4503-B58D-46AD2C0033C7","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Vernichtungskriege"],"s_pl_dat":["Vernichtungskriegen"],"s_pl_gen":["Vernichtungskriege"],"s_pl_nom":["Vernichtungskriege"],"s_sg_acc":["Vernichtungskrieg"],"s_sg_dat":["Vernichtungskrieg"],"s_sg_gen":["Vernichtungskriegs"],"s_sg_nom":["Vernichtungskrieg"]}	{"s_pl_acc":["L775568-F8"],"s_pl_dat":["L775568-F6"],"s_pl_gen":["L775568-F4"],"s_pl_nom":["L775568-F2"],"s_sg_acc":["L775568-F7"],"s_sg_dat":["L775568-F5"],"s_sg_gen":["L775568-F3"],"s_sg_nom":["L775568-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000097_N	L775738	["L775738"]	["ce5b3bec568bc953962fc2e8a5e6811537d30ea198c5bf97e39afcba06a404dd"]	"Topinambur"	multiple_gender	0186f866595776341a040a83d4e33359c8c213c1e60a33e9937b868d71960dca	no	["feminine","masculine"]	[{"rank":"normal","statement":"L775738$4C5F8BBB-21D5-4C60-9338-0E4F610CF3D1","value":"Q499327"},{"rank":"normal","statement":"L775738$5B2E6F52-917A-4340-A87E-5F5BD4975E27","value":"Q1775415"}]	ordinary	[]	[]	partial	{"s_sg_acc":["Topinambur"],"s_sg_dat":["Topinambur"],"s_sg_gen":["Topinamburs"],"s_sg_nom":["Topinambur"]}	{"s_sg_acc":["L775738-F4"],"s_sg_dat":["L775738-F3"],"s_sg_gen":["L775738-F2"],"s_sg_nom":["L775738-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000098_N	L775871	["L775871"]	["bf956e272a5bc1269b52f5a5663e7ad3ec92c565d34b9853766edac070891640"]	"Saibling"	regular_masculine	00074b7d4a1c7dd05323a55a27e2534cd7c649ed0b178dd946a0ca5867acdc85	no	["masculine"]	[{"rank":"normal","statement":"L775871$90018394-7E2B-4438-BF3F-FC94CB6A337A","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Saiblinge"],"s_pl_dat":["Saiblingen"],"s_pl_gen":["Saiblinge"],"s_pl_nom":["Saiblinge"],"s_sg_acc":["Saibling"],"s_sg_dat":["Saibling"],"s_sg_gen":["Saiblings"],"s_sg_nom":["Saibling"]}	{"s_pl_acc":["L775871-F8"],"s_pl_dat":["L775871-F6"],"s_pl_gen":["L775871-F4"],"s_pl_nom":["L775871-F2"],"s_sg_acc":["L775871-F7"],"s_sg_dat":["L775871-F5"],"s_sg_gen":["L775871-F3"],"s_sg_nom":["L775871-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000099_N	L776171	["L776171"]	["f3611bb42fbc1e0c1e15810c74cac8b4be497fde7806fadcfb9d74a0f268abfa"]	"Branchenriese"	irregular_full	00f78838d11aa8b077b83e55dade09033b7f6d19eb5e43ddd3865b6b58efdbff	no	["masculine"]	[{"rank":"normal","statement":"L776171$B7D58F47-38DD-4557-8866-20329A4ACDEC","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Branchenriesen"],"s_pl_dat":["Branchenriesen"],"s_pl_gen":["Branchenriesen"],"s_pl_nom":["Branchenriesen"],"s_sg_acc":["Branchenriesen"],"s_sg_dat":["Branchenriesen"],"s_sg_gen":["Branchenriesen"],"s_sg_nom":["Branchenriese"]}	{"s_pl_acc":["L776171-F8"],"s_pl_dat":["L776171-F7"],"s_pl_gen":["L776171-F6"],"s_pl_nom":["L776171-F5"],"s_sg_acc":["L776171-F4"],"s_sg_dat":["L776171-F3"],"s_sg_gen":["L776171-F2"],"s_sg_nom":["L776171-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000100_N	L777293	["L777293"]	["824caf8f0d35ea871f3f9c1445bcb5c2cbf81c2232e94fcf291691eb3912bdbb"]	"Insider-Handel"	hyphenated	00b7ed478d799f52a868d0440d28ba7091a0588c6c66786c23a670abb295f7f1	no	["masculine"]	[{"rank":"normal","statement":"L777293$220384B6-68E5-4CB0-B09C-D53CACF45F6B","value":"Q499327"}]	ordinary	[]	[]	partial	{"s_sg_acc":["Insider-Handel"],"s_sg_dat":["Insider-Handel"],"s_sg_gen":["Insider-Handels"],"s_sg_nom":["Insider-Handel"]}	{"s_sg_acc":["L777293-F4"],"s_sg_dat":["L777293-F3"],"s_sg_gen":["L777293-F2"],"s_sg_nom":["L777293-F1"]}	[]	[]	[]	[]	none_recorded	["hyphen"]	[]	automatic
wdn_000101_N	L777539	["L777539"]	["9c16263d1a7b6e05e1ba122d299a20303a73a6e8a62926ed654185243bdd7b44"]	"TV-Kanal"	hyphenated	007b2fddb53870aafc20216376f6414f507d1727053a4e086f8030a5f52d47e6	no	["masculine"]	[{"rank":"normal","statement":"L777539$13124D5D-1330-4F7E-B6E1-5F821F047AAA","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["TV-Kanäle"],"s_pl_dat":["TV-Kanälen"],"s_pl_gen":["TV-Kanäle"],"s_pl_nom":["TV-Kanäle"],"s_sg_acc":["TV-Kanal"],"s_sg_dat":["TV-Kanal"],"s_sg_gen":["TV-Kanals"],"s_sg_nom":["TV-Kanal"]}	{"s_pl_acc":["L777539-F8"],"s_pl_dat":["L777539-F7"],"s_pl_gen":["L777539-F6"],"s_pl_nom":["L777539-F5"],"s_sg_acc":["L777539-F4"],"s_sg_dat":["L777539-F3"],"s_sg_gen":["L777539-F2"],"s_sg_nom":["L777539-F1"]}	[]	[]	[]	[]	none_recorded	["hyphen"]	[]	automatic
wdn_000102_N	L777606	["L777606"]	["249155fda1c2bfa77e2eb37beac39c08d6a18a2548a54c4ffb47173c52db593a"]	"Weblog"	multiple_gender	00a59c933c3c7b0868e11d64e11fcd4f3fbd548288ac59bd0646580e33be71f1	no	["masculine","neuter"]	[{"rank":"normal","statement":"L777606$4B8A051D-9207-4491-B71E-71A539449823","value":"Q499327"},{"rank":"normal","statement":"L777606$5405E969-B316-43AD-846D-73261B2A2B95","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Weblogs"],"s_pl_dat":["Weblogs"],"s_pl_gen":["Weblogs"],"s_pl_nom":["Weblogs"],"s_sg_acc":["Weblog"],"s_sg_dat":["Weblog"],"s_sg_gen":["Weblogs"],"s_sg_nom":["Weblog"]}	{"s_pl_acc":["L777606-F8"],"s_pl_dat":["L777606-F7"],"s_pl_gen":["L777606-F6"],"s_pl_nom":["L777606-F5"],"s_sg_acc":["L777606-F4"],"s_sg_dat":["L777606-F3"],"s_sg_gen":["L777606-F2"],"s_sg_nom":["L777606-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000103_N	L778200	["L778200"]	["2fd74c0203eb5e9d71fcb309dc68e4e04fea6c372417a9936855f8fc245b532a"]	"Ritalin"	singular_only	0281157bf4d7f0be1f5f6b89620e1389ced70d3fb2cb06b5d355008eac9ff1e2	no	["neuter"]	[{"rank":"normal","statement":"L778200$1512633D-59F9-4A5C-96CA-40C1CA62D0FF","value":"Q1775461"}]	singular_only	[{"rank":"normal","statement":"L778200$5F8ACED8-5890-4F0E-9325-3C9EC9890E5F","value":"Q604984"}]	[]	complete	{"s_sg_acc":["Ritalin"],"s_sg_dat":["Ritalin"],"s_sg_gen":["Ritalins"],"s_sg_nom":["Ritalin"]}	{"s_sg_acc":["L778200-F4"],"s_sg_dat":["L778200-F3"],"s_sg_gen":["L778200-F2"],"s_sg_nom":["L778200-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000104_N	L778629	["L778629"]	["fa71e8cfee7b428a5bb832d67335bc836ed89df3d2107c7645949c12333e626d"]	"Lebensversicherungsunternehmen"	invariant_plural	004dbc8d4a86fa80603651e787392b7555cc7fb46004995ee11ee47f42633b4f	no	["neuter"]	[{"rank":"normal","statement":"L778629$BD33F08E-E867-4788-9145-836C44040F5A","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Lebensversicherungsunternehmen"],"s_pl_dat":["Lebensversicherungsunternehmen"],"s_pl_gen":["Lebensversicherungsunternehmen"],"s_pl_nom":["Lebensversicherungsunternehmen"],"s_sg_acc":["Lebensversicherungsunternehmen"],"s_sg_dat":["Lebensversicherungsunternehmen"],"s_sg_gen":["Lebensversicherungsunternehmens"],"s_sg_nom":["Lebensversicherungsunternehmen"]}	{"s_pl_acc":["L778629-F8"],"s_pl_dat":["L778629-F7"],"s_pl_gen":["L778629-F6"],"s_pl_nom":["L778629-F5"],"s_sg_acc":["L778629-F4"],"s_sg_dat":["L778629-F3"],"s_sg_gen":["L778629-F2"],"s_sg_nom":["L778629-F1"]}	[]	[]	["L778629$a3b4f54b-43c5-4da1-84d3-8f1f47b08a8a","L778629$9472f786-4aa5-0af2-0b7c-0ee146d72365"]	[]	explicit_compound_analysis	[]	[]	automatic
wdn_000105_N	L778810	["L778810"]	["7154c6b01eb2ecca7b9234881d538fe1d9b5edaa9cefcf076d71c4ca3bd2bc7b"]	"Schätzverfahren"	invariant_plural	00147f058e3f8d5fccac20ba2b6844f94153d15ffa399252cac793338f906dfa	no	["neuter"]	[{"rank":"normal","statement":"L778810$888889B2-0216-4E5B-B43F-9D4B103018ED","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Schätzverfahren"],"s_pl_dat":["Schätzverfahren"],"s_pl_gen":["Schätzverfahren"],"s_pl_nom":["Schätzverfahren"],"s_sg_acc":["Schätzverfahren"],"s_sg_dat":["Schätzverfahren"],"s_sg_gen":["Schätzverfahrens"],"s_sg_nom":["Schätzverfahren"]}	{"s_pl_acc":["L778810-F8"],"s_pl_dat":["L778810-F7"],"s_pl_gen":["L778810-F6"],"s_pl_nom":["L778810-F5"],"s_sg_acc":["L778810-F4"],"s_sg_dat":["L778810-F3"],"s_sg_gen":["L778810-F2"],"s_sg_nom":["L778810-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000106_N	L778941	["L778941"]	["7fee0ed78ceb6119e2f505c40f1f59bd807fdb20dd0f0f2af127a753ab30321f"]	"Lebenssinn"	regular_masculine	0002ba0a6a4663aa5f5ac0640c80978f877851e350072b3f06e998ae03497cb4	no	["masculine"]	[{"rank":"normal","statement":"L778941$38D36152-4FAE-434E-8AD1-AF674AE2862E","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Lebenssinne"],"s_pl_dat":["Lebenssinnen"],"s_pl_gen":["Lebenssinne"],"s_pl_nom":["Lebenssinne"],"s_sg_acc":["Lebenssinn"],"s_sg_dat":["Lebenssinn"],"s_sg_gen":["Lebenssinnes"],"s_sg_nom":["Lebenssinn"]}	{"s_pl_acc":["L778941-F8"],"s_pl_dat":["L778941-F6"],"s_pl_gen":["L778941-F4"],"s_pl_nom":["L778941-F2"],"s_sg_acc":["L778941-F7"],"s_sg_dat":["L778941-F5"],"s_sg_gen":["L778941-F3"],"s_sg_nom":["L778941-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000107_N	L778972	["L778972"]	["84d516e88d0525ee7302b0902adedb7f428fa373852b31898d85af3b4788ed23"]	"Wiederlesen"	partial_evidence	00052fc08399b4971c2583bcd39f6260db2f1f2035530f747de1a9e3466e2013	no	["neuter"]	[{"rank":"normal","statement":"L778972$198C5841-8C2C-47AE-A0FB-5B8D7D44417C","value":"Q1775461"}]	ordinary	[]	[]	partial	{"s_sg_acc":["Wiederlesen"],"s_sg_dat":["Wiederlesen"],"s_sg_gen":["Wiederlesens"],"s_sg_nom":["Wiederlesen"]}	{"s_sg_acc":["L778972-F4"],"s_sg_dat":["L778972-F3"],"s_sg_gen":["L778972-F2"],"s_sg_nom":["L778972-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000108_N	L779575	["L779575"]	["0901eef4ab89eb46a968554d81b75e98d0a534c6130a14fbaac3a015181e71e4"]	"Tiermehl"	regular_neuter	00029d74440187a4009f3343c4488c0c8d778a37d8179a640f1d59dc2966c303	no	["neuter"]	[{"rank":"normal","statement":"L779575$7D753C80-37F6-46D6-ACB6-781CDEF18C2D","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Tiermehle"],"s_pl_dat":["Tiermehlen"],"s_pl_gen":["Tiermehle"],"s_pl_nom":["Tiermehle"],"s_sg_acc":["Tiermehl"],"s_sg_dat":["Tiermehl"],"s_sg_gen":["Tiermehles"],"s_sg_nom":["Tiermehl"]}	{"s_pl_acc":["L779575-F8"],"s_pl_dat":["L779575-F6"],"s_pl_gen":["L779575-F4"],"s_pl_nom":["L779575-F2"],"s_sg_acc":["L779575-F7"],"s_sg_dat":["L779575-F5"],"s_sg_gen":["L779575-F3"],"s_sg_nom":["L779575-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000109_N	L780202	["L780202"]	["1c58ccb3818b3fb409437a2ca8dc3e32c11b8786dbb8f369633f11146e29cb12"]	"Maschinenkraft"	regular_feminine	0019687f8e07713332625a800778bc5822c5897f13c3a9fd762a200daa9e533b	no	["feminine"]	[{"rank":"normal","statement":"L780202$B979337C-6415-4384-8A24-669A9DB5ED16","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Maschinenkräfte"],"s_pl_dat":["Maschinenkräften"],"s_pl_gen":["Maschinenkräfte"],"s_pl_nom":["Maschinenkräfte"],"s_sg_acc":["Maschinenkraft"],"s_sg_dat":["Maschinenkraft"],"s_sg_gen":["Maschinenkraft"],"s_sg_nom":["Maschinenkraft"]}	{"s_pl_acc":["L780202-F8"],"s_pl_dat":["L780202-F6"],"s_pl_gen":["L780202-F4"],"s_pl_nom":["L780202-F2"],"s_sg_acc":["L780202-F7"],"s_sg_dat":["L780202-F5"],"s_sg_gen":["L780202-F3"],"s_sg_nom":["L780202-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
